fen,game_id
1r2r1k1/2p2pp1/p1p2qbp/8/2PPp3/1B4QP/PP2NPP1/3R2K1 b - - 1 24,e2206
1r2r1k1/2p2pp1/p1pq2bp/8/2PP3Q/1B2P2P/PP2N1P1/3R2K1 b - - 0 26,e2206
1r4k1/2p2pp1/p1pq2bp/8/2PPrN1Q/1B5P/PP4P1/5RK1 b - - 3 28,e2206
4r1k1/2p2pp1/p1p3bp/8/2PqrN2/1B4QP/PP4P1/5R1K b - - 3 30,e2206
4r1k1/2p2pp1/p1p4p/2P5/3qbN2/1B2r2P/PP3QP1/5R1K b - - 0 32,e2206
8/2p1rBpk/p1p4p/2P5/3qb3/4r2P/PP2NQP1/5R1K b - - 2 34,e2206
r2q1rk1/ppp1bppp/1nnp4/8/2PP2b1/2NB1P2/PP2N1PP/R1BQ1RK1 b - - 0 10,e2207
r2q1rk1/ppp1bppp/1nnp2b1/8/2PP4/2NB1P2/PP2NBPP/R2Q1RK1 b - - 4 12,e2207
r2q1rk1/ppp1bppp/2n3B1/2Pp4/2nP4/2N2P2/PP2NBPP/R2Q1RK1 b - - 0 14,e2207
r2q1rk1/ppp1bpp1/2n3p1/n1Pp4/3P4/1PN2P2/P2QNBPP/R4RK1 b - - 2 16,e2207
r2q1rk1/p1p2pp1/1pn2bp1/n1Pp4/3P4/1PN2P2/P2QNBPP/2RR2K1 b - - 3 18,e2207
r2qr1k1/p1p2pp1/1pn3p1/n1PN2b1/3P1N2/1P3P2/P2Q1BPP/2RR2K1 b - - 0 20,e2207
r3r1k1/p1p2pp1/2nq2p1/n1RN2b1/3P1N2/1P3PB1/P2Q2PP/3R2K1 b - - 2 22,e2207
1r2r1k1/pnN2pp1/2nq2p1/1R4b1/3P1N2/1P3PB1/P2Q2PP/3R2K1 b - - 0 24,e2207
3rr1k1/pnq2pp1/2n3N1/6R1/3P4/1P3PB1/P2Q2PP/3R2K1 b - - 0 26,e2207
4r1k1/pn3pR1/1qn5/8/3r3N/1P3PB1/P2Q2PP/3R2K1 b - - 0 28,e2207
4r1k1/pn3p2/1qn5/6Q1/3r3N/1P3PB1/P5PP/3R2K1 b - - 1 30,e2207
4r1k1/pn3p2/1qn5/6Q1/3r3N/1P3PB1/P5PP/3R2K1 b - - 5 32,e2207
rnbqk2r/p4ppp/1pp1pn2/3P4/3P4/P1P1PP2/6PP/R1BQKBNR b KQkq - 0 8,e2208
r1bqk2r/p2n1ppp/1p2pn2/1B1p4/3P4/P1P1PP2/4N1PP/R1BQK2R b KQkq - 3 10,e2208
r1bq1rk1/p2n1ppp/1p3n2/1B1pp3/3P4/P1P1PPN1/6PP/R1BQ1RK1 b - - 1 12,e2208
2rq1rk1/pb1n1ppp/1p3n2/3pp3/3P4/P1PBPPN1/1B4PP/R2Q1RK1 b - - 5 14,e2208
2r1r1k1/pbqn1ppp/1p3n2/3pp3/3P4/P1PBPPN1/1B2Q1PP/4RRK1 b - - 9 16,e2208
2r3k1/pbqn1ppp/1p2rn2/3p4/3PP3/P1P1P1N1/1BB1Q1PP/4RRK1 b - - 0 18,e2208
2r3k1/pb1n1ppp/1p2rn2/8/2QPp3/P3P1N1/1BB3PP/4RRK1 b - - 0 20,e2208
6k1/pb1n1ppp/4rn2/1p6/2BPp3/P3P1N1/1B4PP/4RRK1 b - - 0 22,e2208
6k1/p2n1ppp/b3rn2/5R2/2pPp3/P3P1N1/1B4PP/1R4K1 b - - 3 24,e2208
6k1/p4ppp/b3rn2/3n1R2/2pPp3/P3P3/4N1PP/1RB3K1 b - - 7 26,e2208
6k1/p4p1p/b1r2np1/3nR3/2pPpN2/P3P3/6PP/1RB3K1 b - - 3 28,e2208
1R4k1/p4p1p/b2r2p1/3nR3/2pPp3/P3P3/6PP/2B3K1 b - - 1 30,e2208
1R6/p4pkp/b2r2p1/3nR3/3P4/P1p1P3/6PP/2B3K1 b - - 1 32,e2208
1R6/p4pkp/b2r2p1/R7/3Pn3/P1p1P3/6PP/2B3K1 b - - 5 34,e2208
rnbqk1nr/5ppp/p1p1p3/1p6/PbpP4/2N2NP1/1P2PPBP/R1BQ1RK1 b kq - 1 8,e2209
rn1qk2r/1b3ppp/p1p1pn2/1p6/PbpP4/2N2NP1/1PQ1PPBP/R1BR2K1 b kq - 5 10,e2209
r2q1rk1/1b1n1ppp/p1p1pn2/1p6/PbpPPB2/2N2NP1/1PQ2PBP/R2R2K1 b - - 2 12,e2209
r2q1rk1/1b1nbppp/p1p1pn2/4P3/PppP1B2/1PN2NP1/2Q2PBP/R2R2K1 b - - 0 14,e2209
r2q1rk1/1b1nbppp/p1p1p3/3NP3/Pp1P1B2/1Q3NP1/5PBP/R2R2K1 b - - 0 16,e2209
r2q1rk1/1b1nbppp/4p3/p2pP3/Pp1P1B1P/1Q3NP1/5P2/R2R1BK1 b - - 1 18,e2209
3q1rk1/3nbppp/r3p3/p2pP3/Pp1P1B1P/3Q1NP1/5P2/R2R2K1 b - - 1 20,e2209
q3r1k1/3nBppp/r3p3/p2pP3/Pp1P3P/3Q1NP1/5P2/R2R2K1 b - - 0 22,e2209
q4nk1/4rppp/r3p3/p1RpP3/Pp1P3P/3Q1NP1/5P2/R5K1 b - - 3 24,e2209
q3rnk1/r4ppp/4p3/p1RpP2P/Pp1P4/3Q1NP1/5P2/2R3K1 b - - 0 26,e2209
3qrnk1/r4pp1/4p2p/pQRpP2P/Pp1P2P1/5N2/5P2/2R3K1 b - - 2 28,e2209
3q1rk1/r4ppn/2Q1p2p/p1RpP2P/Pp1P2P1/5N2/5PK1/2R5 b - - 6 30,e2209
5rk1/r4pp1/2Q1p2p/p1RpP1qP/Pp1P2P1/5P2/6K1/2R5 b - - 0 32,e2209
5rk1/r4pp1/3Qp2p/p1RpP2P/Pp1q2P1/5PK1/8/2R5 b - - 1 34,e2209
r2qk1nr/p1pbbppp/2pp4/8/4P3/2NB4/PPP2PPP/R1BQK2R b KQkq - 1 8,e2210
r2q1rk1/p1pbbppp/2pp1n2/8/4PP2/2NB4/PPP3PP/R1BQ1RK1 b - - 0 10,e2210
1rbq1rk1/p1p1bppp/2pp1n2/8/4PP2/1PNB3P/P1P3P1/R1BQ1RK1 b - - 0 12,e2210
1rbq1rk1/2pnbppp/2pp4/p7/4PP2/1PNBBQ1P/P1P3P1/R4RK1 b - - 1 14,e2210
1r1q1rk1/1bpnbppp/3p4/p1p5/4PP2/1PNBB2P/P1P1Q1P1/3R1RK1 b - - 1 16,e2210
1r1qrbk1/1bpn1ppp/3p4/pBp1P3/5P2/1PN1B2P/P1P1Q1P1/3R1RK1 b - - 2 18,e2210
1r1qrbk1/1b1n1ppp/2p5/p1ppP3/5P2/1PNB3P/P1P1QBP1/3R1RK1 b - - 1 20,e2210
1r1qrbk1/1b3ppp/1np5/2ppP3/p1P2P2/1P1B3P/P3QBP1/1N1R1RK1 b - - 0 22,e2210
1r2rbk1/1bq2ppp/1np5/2ppP3/2P2P2/1P1B3P/3NQBP1/3R1RK1 b - - 2 24,e2210
1rb1rbk1/2q2p1p/1np3p1/2ppPP2/2P3Q1/1P1B3P/3N1BP1/3R1RK1 b - - 0 26,e2210
1rb3k1/2q2p1p/1npb2p1/2ppBP2/2P3Q1/1P1B3P/3N2P1/3R1RK1 b - - 0 28,e2210
1rb3k1/2qn1p1p/2p3P1/2ppb3/2P4Q/1P1B3P/3N2P1/3R1RK1 b - - 0 30,e2210
1rb3k1/2qnQp2/2p3B1/2pp4/2P2b2/1P5P/3N2P1/3R1RK1 b - - 0 32,e2210
1rb3k1/3nQ3/2p3p1/2pp4/2P2q2/1P5P/3N2P1/5RK1 b - - 1 34,e2210
r1bq1rk1/pppn1ppp/2p5/2b1p3/3PP3/2P2N2/PP3PPP/RNBQ1RK1 b - - 0 8,e2211
r1bq1rk1/pppnbppp/2p5/8/3PP3/2N2N2/PP3PPP/R1BQ1RK1 b - - 2 10,e2211
r1bqrbk1/pppn1ppp/2p5/8/3PP3/2N2N1P/PP3PP1/R1BQR1K1 b - - 2 12,e2211
r1bqrbk1/ppp3pp/1np2p2/8/3PPB2/2N2N1P/PPQ2PP1/R3R1K1 b - - 1 14,e2211
r2qrbk1/ppp2bpp/1np2p2/8/3PP3/2N2NBP/PPQ2PP1/3RR1K1 b - - 5 16,e2211
r3rbk1/ppp1qb1p/1np2pp1/8/3PP3/2N2NBP/PPQ2PP1/3RR1K1 b - - 1 18,e2211
3rrbk1/ppp1qb1p/1np3p1/4Pp2/3P3B/2N2N1P/PPQ2PP1/3RR1K1 b - - 1 20,e2211
3r1bk1/ppp2b1p/1np1q1p1/4PpN1/3P4/2N4P/PPQ2PP1/3RR1K1 b - - 1 22,e2211
r2qkb1r/pp3ppp/2n1pn2/3p4/3P1Bb1/P4N2/1PP1BPPP/RN1Q1RK1 b kq - 1 8,e2212
r3kb1r/pp3ppp/1qn1pn2/3p4/3P1B2/P1N2B2/1PP2PPP/R2Q1RK1 b kq - 2 10,e2212
r3kb1r/pp3ppp/1q2pn2/3p4/8/P1N1BQ2/1PP2PPP/R4RK1 b kq - 0 12,e2212
r3k2r/pp2bppp/2q1pn2/3p4/8/P1N1BQ2/1PP2PPP/3RR1K1 b kq - 4 14,e2212
r2r2k1/pp2bppp/2q1pn2/3p4/3B4/P1N1RQ2/1PP2PPP/3R2K1 b - - 8 16,e2212
2rr2k1/1p2bppp/p1q1pn2/3p4/3B4/P1N1R2Q/1PP2PPP/4R1K1 b - - 1 18,e2212
2rr2k1/1p2bppp/p3pn2/3pB3/6q1/P1N1R2Q/1PP1RPPP/6K1 b - - 5 20,e2212
2rr2k1/1p2bppp/p3p3/3p4/3B2n1/P1N4R/1PP1RPPP/6K1 b - - 2 22,e2212
3r2k1/1p3ppp/p3pb2/3p4/2rB2n1/P6R/1PPRNPPP/6K1 b - - 6 24,e2212
2r3k1/1p3ppp/p3p3/3p4/2rN2n1/P1P4R/1P1R1PPP/6K1 b - - 0 26,e2212
2r3k1/5ppp/p3pn2/1p1p4/2rN3P/P1P3R1/1P1R1PP1/6K1 b - - 0 28,e2212
2r3k1/5ppp/p3p3/1p1p4/2rN3P/P1P3R1/1P3PP1/6K1 b - - 0 30,e2212
2r2k2/5ppp/p3p3/1p1p4/4r2P/P1P2NR1/1P3PPK/8 b - - 4 32,e2212
2r2k2/6pp/4pp2/pp1p4/4r2P/P1P3RK/1P1N1PP1/8 b - - 1 34,e2212
r1bq1rk1/ppppbppp/2n2n2/3N1N2/2P1p3/P5P1/1P1PPP1P/R1BQKB1R b KQ - 2 8,e2213
r1bq1rk1/ppp2ppp/2np1n2/2bN4/2P1p3/P3N1P1/1P1PPPBP/R1BQK2R b KQ - 1 10,e2213
r1b2rk1/1pp2ppp/2np1q2/p1b5/2P1p3/P3N1P1/1P1PPPBP/R1BQ1RK1 b - - 1 12,e2213
r4rk1/1pp2ppp/2np4/p1b2q2/2P1p3/PP4P1/3PPPBP/R1BQ1RK1 b - - 0 14,e2213
r3r1k1/1pp2ppp/2np4/p1b2q2/2P5/PP1P2P1/5PBP/R1BQ1RK1 b - - 0 16,e2213
r3r1k1/1p3ppp/2pp4/p1b2q2/2Pn4/PP1PB1P1/5PBP/1R1Q1RK1 b - - 1 18,e2213
r3r1k1/1p3ppp/2ppn3/p4q2/1PP5/P2PP1P1/6BP/1R1Q1RK1 b - - 0 20,e2213
r3r1k1/1p3ppp/2ppn3/6q1/1PP5/3PP1P1/3Q2BP/1R3RK1 b - - 0 22,e2213
r3r1k1/1p2qp1p/2ppn1p1/8/1PPP4/4P1P1/5QBP/1R3RK1 b - - 0 24,e2213
r5k1/1p2qp1p/2ppn1p1/3P4/1PP1P3/r5P1/5QBP/1R3RK1 b - - 0 26,e2213
r5k1/1p2qp1p/2ppn1p1/3P4/1PP1P3/6P1/1Q4BP/5RK1 b - - 0 28,e2213
r4nk1/1p2qp1p/3p1Qp1/3P4/1PP5/6P1/6BP/5RK1 b - - 2 30,e2213
3r1nk1/1p3p1p/3p1Rp1/2PP4/1P6/6P1/6BP/6K1 b - - 0 32,e2213
2r2nk1/1p3p1p/2P2Rp1/3P4/8/6P1/6BP/6K1 b - - 0 34,e2213
r1bqk1nr/pp1pbppp/4p3/2p1P3/2PN4/P1NP4/1P3PPP/R1BQKB1R b KQkq - 0 8,e2214
r1bqk1nr/1p1pbppp/p2Np3/4P3/2Pp4/P2P4/1P3PPP/R1BQKB1R b KQkq - 1 10,e2214
r1b1k1nr/1p1p1ppp/pq1Pp3/8/2Pp2Q1/P2P4/1P3PPP/R1B1KB1R b KQkq - 2 12,e2214
r1b2knr/1p1p1pp1/pq1Pp3/7p/2Pp3P/P2P2Q1/1P3PP1/R1B1KB1R b KQ - 0 14,e2214
r1b2k1r/1p1p1pp1/pq1Pp3/5n1p/1PPp3P/P2P1Q2/5PP1/R1B1KB1R b KQ - 2 16,e2214
r1b2k1r/1p1p1pp1/p3p3/4qn1p/1PPp3P/P2P1QP1/4BP2/R1B1K2R b KQ - 2 18,e2214
r1b2k1r/1p3pp1/p2ppq2/5nBp/1PPp3P/P2P1QP1/4BP2/R4RK1 b - - 3 20,e2214
r1b2k1r/1p4p1/p2pppq1/5n1p/1PPp3P/P2P2P1/3BBPQ1/R4RK1 b - - 1 22,e2214
1rb4r/1p3kp1/p2pppq1/5n1p/1PPp3P/P2P1BP1/3B1PQ1/R3R1K1 b - - 5 24,e2214
1r5r/1p3kp1/p1Bpppq1/5n1p/PPPp3P/3P2P1/3B1PQ1/R3R1K1 b - - 0 26,e2214
1r2r3/5kp1/p2pppq1/5n1p/PPPpQ2P/3P2P1/3B1P2/R3R1K1 b - - 2 28,e2214
1r6/4rkp1/3pppq1/1P3n1p/2PpQ2P/3P2P1/3B1P2/R3R1K1 b - - 0 30,e2214
1r6/4rkp1/R2ppp2/1P3n1p/2PpP2P/6P1/3B1P2/4R1K1 b - - 0 32,e2214
1r6/4rk2/3Rpp1p/1P5p/2PpP2P/6P1/5P2/4R1K1 b - - 0 34,e2214
r2q2k1/p4ppp/1ppn1b2/3pNb2/3P1B2/2P5/PP3PPP/R3QBK1 b - - 1 18,e2215
r5k1/p1q2ppp/1ppnbb2/3pN3/3P1BP1/2P2P2/PP5P/R3QBK1 b - - 0 20,e2215
2r3k1/p1q2ppp/1p1nbb2/2ppN3/3P1BP1/2P2P2/PP3Q1P/4RBK1 b - - 3 22,e2215
2r3k1/p1q2ppp/1p2bb2/3pN3/2nP1BP1/5P2/PP3QKP/4RB2 b - - 2 24,e2215
2rq2k1/5ppp/1p2bb2/p2pN3/2nP2P1/3B1PB1/PP3QKP/4R3 b - - 1 26,e2215
2rq2k1/5pp1/4bb2/pp1pN2P/2nP3P/3B1PB1/PP3QK1/4R3 b - - 0 28,e2215
2rq2k1/5pp1/4bb2/pp1p1B1P/3P2NP/5PB1/PP3QK1/4R3 b - - 0 30,e2215
3q2k1/5pp1/5N1P/pp1p1b2/3P3P/5PB1/PPr2QK1/4R3 b - - 0 32,e2215
r2q2k1/pp3ppp/2pn4/3p1bb1/2PP1B2/5Q2/PP1N1PPP/4RBK1 b - - 0 18,e2216
r5k1/pp3ppp/2pn4/3p1bq1/2PP4/2Q5/PP1N1PPP/4RBK1 b - - 1 20,e2216
r2q2k1/pp3ppp/2pn4/5b2/1QNP4/8/PP3PPP/4RBK1 b - - 2 22,e2216
r2q2k1/p4ppp/1pp5/4Rb2/1QBP4/8/PP3PPP/6K1 b - - 1 24,e2216
r2q2k1/5p1p/1pp3p1/p3Rb2/2BP4/2Q4P/PP3PP1/6K1 b - - 1 26,e2216
r5k1/5p2/1ppq2p1/p2PRb1p/P1B5/2Q4P/1P3PP1/6K1 b - - 0 28,e2216
r5k1/2q2p2/1p4p1/p4b1p/P1BR4/2Q4P/1P3PP1/6K1 b - - 2 30,e2216
4r1k1/2q2p2/1p4p1/p4b2/P1BR2P1/2Q5/1P3P2/6K1 b - - 0 32,e2216
r2qkb1r/pp1b1ppp/2nppn2/1N6/2B1P3/2N5/PPP2PPP/R1BQ1RK1 b kq - 1 8,e2217
r2qkb1r/pp3ppp/2bppn2/1N2n3/4PP2/1BN5/PPP3PP/R1BQ1RK1 b kq - 0 10,e2217
r2qkbnr/pp3ppp/2n1p3/2PpP3/2P5/1Q3P2/PP3P1P/RNB1KB1R b KQkq - 0 8,e2218
r1Q1k1nr/p4ppp/2n1p3/2bpP3/2P5/5P2/PP3P1P/RNB1KB1R b KQkq - 0 10,e2218
2r1k1nr/p4ppp/4p3/1BbPn3/8/5P2/PP3P1P/RNB1K2R b KQk - 1 12,e2218
2r2knr/p4ppp/8/1Bbpn3/8/2N2P2/PP2KP1P/R1B4R b - - 1 14,e2218
2r2k1r/p4ppp/5n2/1Bb1n3/3pN3/5P2/PP2KP1P/R1BR4 b - - 1 16,e2218
2r4r/p3kppp/8/1Bb1n3/3pPP2/8/PP2K2P/R1BR4 b - - 0 18,e2218
2rr4/p3kppp/2n5/1Bb5/3pPP2/8/PP1BK2P/2RR4 b - - 4 20,e2218
1n1r4/p3kppp/8/1Br5/1B1pPP2/8/PP2K2P/3R4 b - - 1 22,e2218
1nr5/p4ppp/3k4/1Br5/1B1pPP2/3K4/PP5P/2R5 b - - 5 24,e2218
1nr5/5ppp/3k4/p1r5/B2pPP2/B2K4/PP5P/2R5 b - - 1 26,e2218
2r5/5ppp/n3k3/p1r1P3/3p1P2/BB1K4/PP5P/2R5 b - - 2 28,e2218
2r5/5ppp/8/p1n1Pk2/3p1P2/1B6/PP2K2P/2R5 b - - 1 30,e2218
2R5/5ppp/8/p3Pk2/5P2/1n1p1K2/PP5P/8 b - - 0 32,e2218
2R5/5ppp/4n3/p3Pk2/5P2/3K4/PP5P/8 b - - 0 34,e2218
r1b1kb1r/pppp1ppp/2n5/4P3/3P4/P5P1/1PP2K2/RNBQ1BNq b kq - 0 8,e2219
r1b1kb1r/ppp2ppp/2np4/4P3/3P4/P5P1/1PPN1KBq/R1BQ2N1 b kq - 3 10,e2219
r1b1kb1r/ppp2ppp/3p4/4P3/3n4/P5P1/1PP3K1/R1BQ1NN1 b kq - 0 12,e2219
r3kb1r/pppb1ppp/8/4p3/3n4/P1P1N1P1/1P4K1/R1BQ2N1 b kq - 0 14,e2219
r3kb1r/pppb2pp/4np2/4p3/1P6/P1P1NNP1/6K1/R1BQ4 b kq - 0 16,e2219
2kr1b1r/pp1b2pp/2p1np2/4p3/1P6/PQP1NNP1/1B4K1/R7 b - - 1 18,e2219
2kr1b1r/ppn3pp/2p1bp2/4p3/1PP5/PQ2NNP1/1B4K1/3R4 b - - 2 20,e2219
2kr4/ppn1b1pp/2p1bp2/4p3/1PP5/P3NNP1/1BQ3K1/8 b - - 1 22,e2219
2kr4/ppn1b3/2p1bpQp/4p3/1PP3P1/P3NN2/1B4K1/8 b - - 0 24,e2219
3k2r1/ppn1b2Q/2p1bp1p/4p3/1PP3P1/P3NN2/1B3K2/8 b - - 4 26,e2219
3k1br1/ppn4Q/2p1b2p/4B3/1PP3P1/P3N3/5K2/8 b - - 0 28,e2219
3knbr1/p4Q2/2p4p/4B3/1PP3b1/P3N3/5K2/8 b - - 1 30,e2219
3knQ2/p7/2p4p/4r3/1PP3N1/P7/5K2/8 b - - 0 32,e2219
rn1qk2r/pbppb1pp/4p3/1p3p2/3PN3/6P1/PPP1PPBP/RNBQR1K1 b kq - 0 8,e2220
rn1qk2r/pbp1b1pp/4p3/1N1p4/3Pp3/6P1/PPP1PPBP/R1BQR1K1 b kq - 0 10,e2220
r2q1rk1/pbp1b1pp/n3p3/1N1p4/3PpB2/4P1P1/PPP2PBP/R2QR1K1 b - - 0 12,e2220
r4rk1/p1pqb1pp/n1b1p3/1N1p4/P2PpB2/4P1P1/1PP2P1P/R2QRBK1 b - - 2 14,e2220
1r3rk1/N1pqb1pp/n3p3/3p4/b2PpB2/1P2P1P1/2P2P1P/R2QRBK1 b - - 0 16,e2220
5rk1/Nrpqb1pp/4p3/3p4/Rn1PpB2/1PP1P1P1/5P1P/3QRBK1 b - - 0 18,e2220
5rk1/Nrpqb1pp/4p3/3p4/R2P1B2/1PPQP1P1/5P1P/4R1K1 b - - 0 20,e2220
5rk1/N1pqb2p/4p3/3p2p1/R2P1B2/1rP1P1P1/2Q2P1P/R5K1 b - - 1 22,e2220
1r4k1/N1pqb2p/4p3/3pB1p1/R2P4/2P1P1P1/1r3P1P/R1Q3K1 b - - 5 24,e2220
6k1/Nrpqb2p/4p3/3pB1p1/2PP4/1r2P1P1/R4P1P/R1Q3K1 b - - 0 26,e2220
2N3k1/1r2b2p/4p3/2pqB1p1/3P4/1r2P1P1/R4P1P/R1Q3K1 b - - 1 28,e2220
R4bk1/1r5p/3Np3/2p1B1p1/3P4/1r2PqP1/5P1P/R1Q3K1 b - - 5 30,e2220
R4bk1/7p/3Np3/2P1B1p1/8/1r2PqP1/1r3P1P/R4QK1 b - - 0 32,e2220
R4bk1/7p/3Bp3/2Pr2p1/2N5/1r2PqP1/5P1P/R4QK1 b - - 4 34,e2220
rn1q1rk1/pbppb1pp/1p2pn2/5p2/2PP1B2/2N1PN2/PP2BPPP/R2Q1RK1 b - - 3 8,e2221
r2q1rk1/pbpp2pp/np2pn2/1N3p2/1bPP1B2/P3PN2/1P2BPPP/R2Q1RK1 b - - 0 10,e2221
r2q1rk1/pbppb1pp/np2p3/1N3p2/1PPPnB2/PQ2PN2/4BPPP/R4RK1 b - - 2 12,e2221
r2q1r1k/pbp1b1pp/np1pp3/1N3p2/1PPPn3/PQ2PN1P/4BPPB/R4RK1 b - - 2 14,e2221
r4r1k/pbp1q1pp/np1ppb2/1NP2p2/1P1Pn3/PQ2PN1P/4BPPB/2R2RK1 b - - 0 16,e2221
rn3r1k/p1p1q1pp/1p1Ppb2/1N1b1p2/QP1Pn3/P3PN1P/4BPPB/2R2RK1 b - - 0 18,e2221
Nn3r1k/p3q2p/1p1ppb2/3b1pp1/QP1Pn3/P3PN1P/4BPPB/2R2RK1 b - - 0 20,e2221
bn4rk/p1Q1q2p/1p1ppb2/5pp1/1P1Pn3/P3PN1P/4BPPB/2R2RK1 b - - 3 22,e2221
b5rk/p1Qnq2p/1p1ppb2/1B3p2/1P1Pn1P1/P3PN2/5PPB/2R2RK1 b - - 0 24,e2221
b4nrk/p3Q2p/1p1ppb2/1B6/1P1Pn1p1/P3P3/5PPB/2R1NRK1 b - - 0 26,e2221
b5rk/p1R1b2p/1p1pp1n1/1B6/1P1Pn1p1/P2NP3/5PPB/5RK1 b - - 3 28,e2221
b5rk/R6p/1p1pp3/1B4b1/1P1PnBpn/P2NP3/5PP1/5RK1 b - - 2 30,e2221
b5rk/R6p/1p1ppb2/1B6/1P1P1Bpn/P3P3/3n1PP1/2R1N1K1 b - - 6 32,e2221
b5rk/R6p/1p3b2/1B2p3/1P4pn/P3P1B1/3n1PP1/2R1N1K1 b - - 1 34,e2221
rnbq1rk1/2p1ppbp/p2p1npB/1p6/3PP3/2NB1N2/PPPQ1PPP/R3K2R b KQ - 1 8,e2222
r2q1rk1/2p1ppbp/p1np1npB/1p5P/3PP1b1/2NB1N2/PPPQ1PP1/R3K2R b KQ - 0 10,e2222
r2q1r2/2p1ppkp/p1np1np1/1p2P2b/3P4/2NB1N2/PPPQ1PP1/R3K2R b KQ - 0 12,e2222
r2q1rn1/2p1ppkp/p1n3p1/1p2P2R/8/2NB1N2/PPPQ1PP1/R3K3 b Q - 0 14,e2222
r2q1rn1/2p1p1kp/p1n2Pp1/7R/1p6/3B1N2/PPPQNPP1/R3K3 b Q - 0 16,e2222
r4rn1/2p3kp/p1nq1pp1/8/1p5R/3B1N2/PPPQNPP1/2KR4 b - - 3 18,e2222
r4rn1/2p3k1/2nq1pp1/p6p/1p4PR/3B1N2/PPPQNP2/2K4R b - - 0 20,e2222
r4rn1/2p3k1/2n2p1P/p2q2p1/1p5R/3B1N2/PPPQNP2/2K4R b - - 0 22,e2222
r4rnk/2p5/5p1P/p2qN1p1/1pR5/3B4/PPPQNP2/2K4R b - - 0 24,e2222
r4rnk/2p5/5p1P/p3N1p1/1pR5/3B4/PPP1NP2/3K4 b - - 0 26,e2222
r4r1k/2R5/5n1P/p3p1p1/1p6/3B2N1/PPP2P2/3K4 b - - 2 28,e2222
5rk1/p1r2p1p/1q3p2/7Q/2p1N3/P5Pb/5P1P/R3R1K1 b - - 1 26,e2223
2b2rk1/p4p1p/1qr2p1Q/8/2p1N3/P5P1/5P1P/1R2R1K1 b - - 5 28,e2223
2b2rk1/p4p1p/q3rp1Q/2N5/2p5/P5P1/5P1P/3RR1K1 b - - 9 30,e2223
2b2rk1/p4p1p/5p1Q/q1N1R3/2p5/P5P1/5P1P/6K1 b - - 2 32,e2223
2b2r1k/p4p1p/5Q2/q1N1p3/2p5/P5P1/5P1P/6K1 b - - 3 34,e2223
r1bqkb1r/3n1ppp/p1n1p3/1p1pP3/3N1P2/2N1B3/PPPQB1PP/R3K2R b KQkq - 0 10,e2224
r1bqk2r/3n1ppp/p3p3/1pbpP3/3B1P2/P1N5/1PPQB1PP/R3K2R b KQkq - 0 12,e2224
r1bq1rk1/3n1ppp/p3p3/1p1pP3/3Q1P2/P1N5/1PP1B1PP/R4RK1 b - - 0 14,e2224
r4rk1/1b1n1ppp/pq2p3/1p1pP3/3Q1P2/P1N2B2/1PP3PP/3R1RK1 b - - 4 16,e2224
r4rk1/1b1n1p2/pq2p1p1/1p1pP2p/3Q1P2/P2R1B2/1PP1N1PP/5RK1 b - - 1 18,e2224
r1r3k1/1b3p2/pn2p1p1/1p1pP2p/3N1P2/P2R1B2/1PP3PP/5RK1 b - - 1 20,e2224
r1r3k1/5p2/p1b1p1p1/1p1pP2p/2nN1P2/P2R1B2/1PP2KPP/1R6 b - - 5 22,e2224
r1r3k1/3b1p2/4p1p1/pp1pP2p/2nN1P2/P2R1BP1/1PP1K2P/1R6 b - - 0 24,e2224
r1r3k1/5p2/4p1p1/p2pP2p/bpnN1P2/1P1R1BP1/2P1K2P/1R6 b - - 0 26,e2224
r1r3k1/5p2/4p1p1/pN1pP2p/1p3P2/nP1R1BP1/2P1K2P/2R5 b - - 0 28,e2224
r5k1/5p2/4p1p1/pnrpP2p/1p3P2/1P1RKBPP/2P5/2R5 b - - 0 30,e2224
2r3k1/5p2/4p1p1/p1rpP2p/1p3P2/1PnR1BPP/2PK4/R7 b - - 4 32,e2224
r1bq1rk1/pp2bppp/2n1pn2/2ppP3/8/3P1NP1/PPPN1PBP/R1BQ1RK1 b - - 0 8,e2225
r1b2rk1/ppqnbppp/2n1p3/2ppP3/8/3P1NP1/PPPNQPBP/R1B1R1K1 b - - 4 10,e2225
r1b2rk1/2qnbppp/2n1p3/ppppP2P/8/3P1NP1/PPPNQPB1/R1B1R1K1 b - - 0 12,e2225
r4rk1/2qnbpp1/b1n1p2p/ppppP2P/5B2/3P1NP1/PPP1QPB1/R3RNK1 b - - 3 14,e2225
r1r3k1/2qnbpp1/b3p2p/ppppP2P/3N1B2/3P2P1/PPP1QPBN/R3R1K1 b - - 0 16,e2225
r1r3k1/2qnbpp1/b3p2p/p2pP2P/1p1p1BQ1/3P2P1/PPP2PBN/R1R3K1 b - - 1 18,e2225
r1r3k1/2q2pp1/b2bp2p/p2pn2P/1p1p1B2/3P2P1/PPP1QPBN/R3R1K1 b - - 3 20,e2225
r1r3k1/3n1pp1/b2qp2p/p2p3P/1p1p4/3P2P1/PPP1QPBN/2R1R1K1 b - - 1 22,e2225
r1r3k1/5pp1/b2qp2p/p2p3n/1p1N4/3P2P1/PPP1QPB1/2R1R1K1 b - - 0 24,e2225
r1r3k1/5pp1/b2qpn1p/3pN3/pp6/3P2P1/PPP1QPB1/2R1R1K1 b - - 1 26,e2225
