fen,ply,game_id,engine_best,best_cp,engine_margin,played_move,p_engine_move_1100,p_engine_move_1400,p_engine_move_1700,p_engine_move_2000,human_top_1100,human_top_1400,human_top_1700,human_top_2000,human_cost_cp,p_max,p_slope,machine_unique
6k1/1q3bp1/2p1pp1p/2Pp4/3P4/Pr3N1P/R2Q1PP1/6K1 b - - 3 32,64,mS4tpmDd,b3b1,221,161,b7b8,0.39,0.2761,0.187,0.1268,b3b1,b3b1,f7g6,f7g6,223.0,0.39,-0.2632,False
1q4k1/5bp1/2p1pp1p/2Pp4/P2P4/7P/R2Q1PP1/1r2N1K1 b - - 2 34,68,mS4tpmDd,b8b3,302,174,e6e5,0.0638,0.0698,0.081,0.0862,e6e5,e6e5,e6e5,e6e5,173.0,0.0862,0.0224,False
rnbqk2r/1p2bppp/p2p1n2/4p3/4P3/1NN1B3/PPP1BPPP/R2QK2R b KQkq - 3 8,16,mKdaogKW,c8e6,-39,11,c8e6,0.1641,0.3239,0.4985,0.6999,e8g8,e8g8,c8e6,c8e6,0.0,0.6999,0.5358,False
rn1qk2r/4bppp/p2pbn2/1p2p3/4P3/1NN1B3/PPPQBPPP/2KR3R b kq - 1 10,20,mKdaogKW,b8d7,13,37,b8d7,0.1801,0.2352,0.3425,0.6939,e8g8,e8g8,b8d7,b8d7,0.0,0.6939,0.5138,False
r2qk2r/4bppp/pn1pbn2/1p2p3/4P1P1/1NN1BP2/PPPQB2P/2KR3R b kq - 0 12,24,mKdaogKW,b6c4,147,10,b6c4,0.3682,0.4608,0.494,0.4815,b6c4,b6c4,b6c4,b6c4,0.0,0.494,0.1133,False
r2qk2r/4bppp/p2p1n2/1p2p3/2b1P1P1/1NN1BP2/PPPQ3P/1K1R3R b kq - 1 14,28,mKdaogKW,b5b4,-33,17,a6a5,0.1568,0.1869,0.1956,0.1745,c4b3,c4b3,a6a5,a6a5,72.0,0.1956,0.0177,False
r2qk2r/4bppp/3p1n2/1p2p3/p1b1P1PP/2N1BP2/PPPQ4/1KNR3R b kq - 1 16,32,mKdaogKW,b5b4,-44,3,b5b4,0.5546,0.6856,0.7801,0.8076,b5b4,b5b4,b5b4,b5b4,0.0,0.8076,0.253,False
3qk2r/4bppp/3p1n2/4p3/rpb1P1PP/1P2BP2/P1PQ4/1KNR3R b k - 0 18,36,mKdaogKW,f6d7,38,3,d6d5,0.0005,0.0004,0.0004,0.0006,c4b3,c4b3,c4b3,c4b3,314.0,0.0006,0.0001,True
3qk2r/4bppp/5n2/4p1B1/PpbpP1PP/5P2/P1PQ4/1KNR3R b k - 1 20,40,mKdaogKW,e8g8,-63,4,d8a5,0.1299,0.1132,0.0899,0.065,d8a5,d8a5,d8a5,d8a5,38.0,0.1299,-0.0649,False
4k2r/4bppp/5B2/4p3/qpbpP1PP/1N3P2/P1PQ4/1K1R3R b k - 0 22,44,mKdaogKW,e7f6,77,72,g7f6,0.7552,0.788,0.7418,0.5858,e7f6,e7f6,e7f6,e7f6,0.0,0.788,-0.1694,False
5rk1/4bp1p/5p2/4p1P1/qpbpPP1P/1N6/P1PQ4/1K1R3R b - - 0 24,48,mKdaogKW,f8a8,492,387,f8a8,0.4409,0.6221,0.8013,0.9105,f8a8,f8a8,f8a8,f8a8,0.0,0.9105,0.4696,False
r5k1/4bp1p/5p2/4p1P1/qp1pPP1P/1PP5/3Q4/1K1R3R b - - 0 26,52,mKdaogKW,a4a1,755,193,a4a1,0.5806,0.5644,0.5203,0.5277,a4a1,a4a1,a4a1,a4a1,0.0,0.5806,-0.0529,False
6k1/4bp1p/5p2/4p1P1/1p1pPP1P/1PPK4/r2Q4/q2R3R b - - 4 28,56,mKdaogKW,a2d2,758,804,a2d2,0.705,0.7505,0.7446,0.7198,a2d2,a2d2,a2d2,a2d2,0.0,0.7505,0.0148,False
rn1qkb1r/pppB1ppp/1n1p4/3PP3/8/8/PP3PPP/RNBQK1NR b KQkq - 0 8,16,lnCLAYPy,b8d7,94,22,b8d7,0.347,0.4899,0.5875,0.5577,d8d7,b8d7,b8d7,b8d7,0.0,0.5875,0.2107,False
r2qkb1r/pppn2pp/1n1pP3/8/8/8/PP3PPP/RNBQK1NR b KQkq - 0 10,20,lnCLAYPy,d8e7,87,74,d7c5,0.0695,0.0993,0.1076,0.097,d7f6,d7f6,d7f6,d7f6,116.0,0.1076,0.0275,False
r2qkb1r/ppp4p/1n1pP1p1/2n5/8/8/PP2QPPP/RNB1K1NR b KQkq - 1 12,24,lnCLAYPy,d8f6,253,13,f8g7,0.1293,0.1293,0.1607,0.2584,d8e7,d8e7,d8e7,d8e7,8.0,0.2584,0.1291,False
r3k2r/ppp3bp/1n1pPqp1/2n5/8/5N2/PP2QPPP/RNB2RK1 b kq - 5 14,28,lnCLAYPy,f6e6,247,35,f6e6,0.3687,0.3596,0.3557,0.3719,f6e6,c5e6,c5e6,f6e6,0.0,0.3719,0.0032,False
r3k2r/ppp3bp/1n1pn1p1/8/8/5N2/PP3PPP/RNB1R1K1 b kq - 1 16,32,lnCLAYPy,e8d7,314,82,e8d7,0.5602,0.7265,0.8085,0.7832,e8d7,e8d7,e8d7,e8d7,0.0,0.8085,0.223,False
r6r/pppk3p/1n1pn1p1/8/8/2P2N2/P4PPP/R1B1R1K1 b - - 0 18,36,lnCLAYPy,h8e8,255,5,e6f4,0.1349,0.1436,0.1392,0.1418,a8e8,a8e8,a8e8,a8e8,20.0,0.1436,0.0069,False
5r1r/pppk3p/1n1p2p1/8/8/2P2NB1/P4PPP/R3R1K1 b - - 2 20,40,lnCLAYPy,f8e8,-361,6,b6a4,0.0471,0.0304,0.0316,0.0536,b6d5,b6d5,b6d5,b6d5,54.0,0.0536,0.0065,False
5r1r/pppk3p/3p2p1/2P5/8/5NB1/Pn3PPP/R3R1K1 b - - 0 22,44,lnCLAYPy,b2d3,-440,46,d6c5,0.425,0.4172,0.3971,0.3569,d6c5,d6c5,d6c5,d6c5,88.0,0.425,-0.0681,False
5r1r/pppk3p/6p1/2p5/n7/5NB1/P3RPPP/3R2K1 b - - 3 24,48,lnCLAYPy,d7c8,-496,75,d7c6,0.3695,0.4819,0.5442,0.514,d7c6,d7c6,d7c8,d7c8,0.0,0.5442,0.1445,False
5r1r/ppp4p/4R1p1/1kp5/n7/5NB1/P4PPP/1R4K1 b - - 7 26,52,lnCLAYPy,b5a5,-610,39,b5c4,0.591,0.6153,0.6349,0.65,b5a5,b5a5,b5a5,b5a5,0.0,0.65,0.059,False
5r1r/ppp1R2p/6p1/2pkN3/n7/6B1/P4PPP/1R4K1 b - - 11 28,56,lnCLAYPy,a4c3,-521,86,d5d6,0.6815,0.5939,0.468,0.35,a4c3,a4c3,a4c3,a4c3,0.0,0.6815,-0.3315,False
5r1r/ppR4p/4k1p1/2p1N3/n7/6B1/P4PPP/1R4K1 b - - 0 30,60,lnCLAYPy,f8c8,-539,62,a4b6,0.0193,0.0202,0.0202,0.0205,a4c3,a4c3,a4c3,a4c3,150.0,0.0205,0.0012,True
7r/pp5p/1n2k1p1/4Nr2/8/6B1/P1R2PPP/1R4K1 b - - 2 32,64,lnCLAYPy,f5e5,-514,74,h8d8,0.4272,0.441,0.4401,0.4741,f5e5,f5e5,f5e5,f5e5,0.0,0.4741,0.0469,False
3r4/pp5p/1n3kp1/4Nr2/7B/8/P3RPPP/1R4K1 b - - 6 34,68,lnCLAYPy,g6g5,-536,219,g6g5,0.8582,0.8828,0.9119,0.9333,g6g5,g6g5,g6g5,g6g5,0.0,0.9333,0.0751,False
r1bqk2r/pp1pnpbp/2n1p1p1/8/3NP3/2N1B3/PPP1BPPP/R2Q1RK1 b kq - 5 8,16,AJOflQKQ,d7d5,-67,22,d8c7,0.2446,0.2181,0.1637,0.1609,e8g8,e8g8,e8g8,e8g8,25.0,0.2446,-0.0837,False
r1b1k2r/1pqpnpbp/p1n1p1p1/8/3NPP2/2N1B3/PPPQB1PP/R4RK1 b kq - 1 10,20,AJOflQKQ,c6d4,-65,5,b7b6,0.0424,0.0351,0.0264,0.0233,e8g8,e8g8,e8g8,e8g8,16.0,0.0424,-0.0191,False
r1b2rk1/2qpnpbp/ppn1p1p1/5P2/3NP3/2N1B3/PPPQB1PP/3R1RK1 b - - 0 12,24,AJOflQKQ,g7d4,-132,8,c6d4,0.043,0.0298,0.0184,0.0171,e6f5,e6f5,e6f5,e6f5,14.0,0.043,-0.0259,False
r1b2rk1/2qpnp1p/pp2p1p1/5P2/3QP3/2N5/PPP1B1PP/3R1RK1 b - - 0 14,28,AJOflQKQ,e7c6,-121,31,e6f5,0.1181,0.1353,0.1561,0.1998,e6f5,e6f5,e6f5,e6f5,53.0,0.1998,0.0817,False
r1b2rk1/2qp1p1p/pp4p1/5R2/3Q4/2N5/PPP1B1PP/3R2K1 b - - 0 16,32,AJOflQKQ,g6f5,-475,14,g6f5,0.9355,0.9538,0.9701,0.9828,g6f5,g6f5,g6f5,g6f5,0.0,0.9828,0.0473,False
r1b2rk1/3p1p1p/pp6/2qQ1p2/8/2N5/PPP1B1PP/3R3K b - - 3 18,36,AJOflQKQ,c5d5,237,6,c5d5,0.6328,0.7233,0.7839,0.804,c5d5,c5d5,c5d5,c5d5,0.0,0.804,0.1712,False
r1b2rk1/5p1p/pp1R4/5p2/8/2N5/PPP1B1PP/7K b - - 0 20,40,AJOflQKQ,b6b5,307,29,c8e6,0.565,0.6448,0.6378,0.4944,b6b5,b6b5,b6b5,b6b5,0.0,0.6448,-0.0706,False
rR4k1/5p1p/p3b3/5p2/8/2N5/PPP1B1PP/7K b - - 0 22,44,AJOflQKQ,a8b8,292,1087,a8b8,0.9994,0.9997,0.9998,0.9997,a8b8,a8b8,a8b8,a8b8,0.0,0.9998,0.0003,False
rn1qkbnr/1b1p1ppp/p3p3/8/Np1QP3/5N2/PPP1BPPP/R1B2RK1 b kq - 1 8,16,OUJUdEtq,g8f6,-50,15,g8f6,0.0719,0.0696,0.0573,0.0611,b8c6,b8c6,b8c6,b8c6,15.0,0.0719,-0.0108,False
r2qkb1r/1b1p1ppp/pQn1pn2/4P3/Np6/5N2/PPP1BPPP/R1B2RK1 b kq - 2 10,20,OUJUdEtq,f6d5,-4,259,f6d5,0.1523,0.2078,0.2414,0.2003,d8b6,d8b6,d8b6,d8b6,285.0,0.2414,0.048,False
3qkb1r/rQ1p1ppp/p1n1p3/3nP1B1/Np6/5N2/PPP1BPPP/R4RK1 b k - 2 12,24,OUJUdEtq,f8e7,230,63,f8e7,0.2446,0.258,0.2593,0.2234,a7b7,a7b7,a7b7,a7b7,265.0,0.2593,-0.0212,False
3q3r/Q2pkppp/p1n1p3/3nP3/Np6/5N2/PPP1BPPP/R4RK1 b - - 0 14,28,OUJUdEtq,c6a7,228,837,c6a7,0.8564,0.9645,0.9875,0.9917,c6a7,c6a7,c6a7,c6a7,0.0,0.9917,0.1353,False
3q3r/n2pkppp/p3p3/3nP3/N7/R4N2/1PP1BPPP/5RK1 b - - 0 16,32,OUJUdEtq,d8c7,233,31,a7c6,0.0821,0.0875,0.1105,0.1612,a7b5,a7b5,a7b5,a7b5,45.0,0.1612,0.0791,False
1q5r/3pkppp/2n1p3/3nP3/N1B5/R4N2/1PP2PPP/5RK1 b - - 2 18,36,OUJUdEtq,d5f4,203,30,d5f4,0.0497,0.0289,0.0179,0.0161,c6e5,c6e5,c6e5,c6e5,413.0,0.0497,-0.0336,True
1q5r/3pkp1p/2n1p3/4P1p1/N1B2n2/R4N1P/1PP2PP1/4R1K1 b - - 0 20,40,OUJUdEtq,h7h5,251,28,h7h5,0.0719,0.1236,0.1514,0.1591,b8b4,b8b4,b8b4,b8b4,118.0,0.1591,0.0872,False
1q5r/3pkp2/2n1p3/4P2p/N1B2Rp1/R4N1P/1PP2PP1/6K1 b - - 0 22,44,OUJUdEtq,g4f3,215,259,g4f3,0.7529,0.8735,0.9219,0.9328,g4f3,g4f3,g4f3,g4f3,0.0,0.9328,0.1799,False
1q5r/3pkp2/4p3/4n2p/N1B5/R1R4P/1PP2PP1/6K1 b - - 1 24,48,OUJUdEtq,h8c8,249,58,h8c8,0.1131,0.1176,0.1286,0.1587,e5c4,e5c4,e5c4,e5c4,43.0,0.1587,0.0456,False
1q6/3pkp2/4p3/4n2p/8/RBN4P/1PP2PP1/6K1 b - - 0 26,52,OUJUdEtq,e5g6,325,5,h5h4,0.046,0.0417,0.034,0.0272,e5c6,b8d6,b8d6,b8d6,40.0,0.046,-0.0188,False
8/3pkp2/4p3/4n3/1q5p/RBN4P/1PP2PP1/6K1 b - - 3 28,56,OUJUdEtq,e5g6,350,16,e5g6,0.0223,0.0258,0.0266,0.0216,b4f4,b4f4,b4f4,b4f4,29.0,0.0266,-0.0007,False
8/1R1pkp2/4p1n1/2q5/7p/1BN4P/1PP2PP1/6K1 b - - 7 30,60,OUJUdEtq,c5g5,473,115,c5g5,0.0185,0.0188,0.0161,0.0156,g6f4,g6f4,g6f4,g6f4,177.0,0.0188,-0.0029,True
8/1R1pkp2/4p1n1/8/2P4p/1B5P/1P1q1PP1/3N2K1 b - - 0 32,64,OUJUdEtq,d2e1,619,1,d2e1,0.3187,0.2782,0.2281,0.1908,g6f4,g6f4,g6f4,g6f4,-12.0,0.3187,-0.1279,False
8/1R1pkp2/4p3/8/2P2n1p/1B4PP/1P3P1K/3Nq3 b - - 0 34,68,OUJUdEtq,f4e2,631,9,f4e2,0.1821,0.1542,0.1297,0.1368,h4g3,h4g3,h4g3,h4g3,-28.0,0.1821,-0.0453,False
r1b2b1r/ppp2kpp/2n2q2/3Bp3/8/5Q2/PPPP1PPP/RNB1K2R b KQ - 0 8,16,L3VOVZxo,c8e6,-265,3,c8e6,0.8328,0.8705,0.8594,0.8875,c8e6,c8e6,c8e6,c8e6,0.0,0.8875,0.0547,False
r4b1r/p1p2kpp/2Q1bq2/4p3/8/8/PPPP1PPP/RNB1K2R b KQ - 0 10,20,L3VOVZxo,f8e7,-267,0,a8c8,0.0556,0.0508,0.0355,0.022,f8d6,f8d6,f8d6,f8d6,-3.0,0.0556,-0.0336,False
2r2b1r/p1p2k1p/2Q1bqp1/4p3/8/2N5/PPPP1PPP/R1B2RK1 b - - 1 12,24,L3VOVZxo,e6f5,-364,30,f7g7,0.028,0.0143,0.0068,0.0044,f8d6,f8d6,f8d6,f8d6,61.0,0.028,-0.0236,False
r1bqkb1r/pp2pppp/8/3p4/2BNn3/8/PPP2PPP/RNB1R1K1 b kq - 1 8,16,ZAOB1E0G,d5c4,626,72,d5c4,0.4994,0.4405,0.3494,0.2836,d5c4,d5c4,d5c4,d5c4,0.0,0.4994,-0.2158,False
r1bqkb1r/pp3ppp/4p3/8/2pNR3/2P5/PP3PPP/RNB3K1 b kq - 0 10,20,ZAOB1E0G,f8e7,584,24,f8c5,0.057,0.1089,0.1843,0.211,f8c5,f8c5,f8c5,f8c5,30.0,0.211,0.154,False
r1b1k2r/pp3ppp/1q2p3/2b5/1PpNRB2/2P5/P4PPP/RN4K1 b kq b3 0 12,24,ZAOB1E0G,c4b3,532,28,c5d4,0.1439,0.2314,0.3069,0.3388,c5d4,c5d4,c5d4,c5d4,44.0,0.3388,0.1949,False
r1b2rk1/pp3ppp/1q2p3/8/1PpR1B2/2P5/P2N1PPP/R5K1 b - - 2 14,28,ZAOB1E0G,e6e5,513,1,f7f6,0.1146,0.0863,0.0788,0.0936,f8d8,f8d8,f8d8,f8d8,5.0,0.1146,-0.021,False
r1bqkb1r/pp2pppp/2pp1n2/8/2PP4/2N1PNP1/PP3PP1/R2QKB1R b KQkq - 2 8,16,butFmuc3,g7g6,26,4,g7g6,0.067,0.0869,0.1017,0.2036,c8g4,c8g4,c8g4,c8g4,22.0,0.2036,0.1366,False
r1bqk2r/pp2ppbp/2pp1np1/8/2PP4/2NBPNP1/PPQ2PP1/R3K2R b KQkq - 3 10,20,butFmuc3,e8g8,44,2,d8a5,0.195,0.1059,0.0596,0.0571,c8g4,c8g4,c8g4,c8g4,25.0,0.195,-0.1379,False
r1b1k2r/pp3pbp/2pp1np1/q3p3/1PPP4/P1NBPNP1/2Q2PP1/R3K2R b KQkq - 0 12,24,butFmuc3,a5c7,13,8,a5c7,0.678,0.7713,0.8412,0.8828,a5c7,a5c7,a5c7,a5c7,0.0,0.8828,0.2048,False
r1b1k2r/1pq2pbp/2pp1np1/pP2p3/2PP4/P1NBPNP1/2Q2PP1/2KR3R b kq - 0 14,28,butFmuc3,c8g4,167,4,c8e6,0.0573,0.0631,0.0771,0.1021,c6b5,c6b5,c6b5,e8g8,7.0,0.1021,0.0448,False
2r1k2r/1pq2pbp/2ppbnp1/pP1Pp3/2P1P3/P1NB1NP1/2Q2PP1/2KR3R b k - 0 16,32,butFmuc3,c6d5,198,16,e6g4,0.6299,0.6569,0.7057,0.6735,c6d5,c6d5,c6d5,c6d5,0.0,0.7057,0.0436,False
2r2rk1/1pq2pbp/2pp1np1/pP1Pp3/P1P1P1b1/2NB1NP1/2Q2PP1/2K1R2R b - - 2 18,36,butFmuc3,c6d5,304,49,f6d7,0.2471,0.279,0.3264,0.3797,c6b5,c6b5,c6b5,c6d5,0.0,0.3797,0.1326,False
2r2rk1/1pqn1pb1/2pp2p1/pP1Pp1Np/P1P1P1b1/2NB1PP1/2Q3P1/2K1R2R b - - 0 20,40,butFmuc3,g7h6,210,136,g7h6,0.5052,0.6006,0.6397,0.6562,g7h6,g7h6,g7h6,g7h6,0.0,0.6562,0.151,False
2r2rk1/1pqn1p2/2pp2p1/pP1Pp1bp/P1P1P1P1/2NB2P1/1KQ3P1/4R2R b - - 1 22,44,butFmuc3,h5g4,224,171,h5g4,0.7222,0.7203,0.754,0.833,h5g4,h5g4,h5g4,h5g4,0.0,0.833,0.1108,False
2r2rk1/1pq2p2/2pp1np1/pP1Pp1b1/P1P1P1p1/2N3P1/1K2B1P1/3QR2R b - - 3 24,48,butFmuc3,c6b5,242,12,c7d7,0.2818,0.2916,0.2562,0.1413,c6b5,c6b5,c6b5,c7d7,36.0,0.2916,-0.1405,False
3r1rk1/1p1q1p2/2pp1np1/pP1Pp1b1/P1P1P1p1/2N3P1/1K2BRP1/3Q3R b - - 7 26,52,butFmuc3,g8g7,212,24,g8g7,0.1758,0.2094,0.2476,0.366,c6b5,c6b5,g8g7,g8g7,0.0,0.366,0.1902,False
3r1r2/1p1q1pk1/2pp1np1/pP1Pp3/P1P1P1p1/2N1b1P1/1K2B1PR/3Q1R2 b - - 11 28,56,butFmuc3,c6b5,230,15,e3d4,0.1502,0.115,0.0963,0.0674,e3d4,e3d4,e3d4,e3d4,19.0,0.1502,-0.0828,False
3r1r2/1p1q1pk1/2pp2p1/pP1Pp3/P1Pbn1BR/2N3P1/1K4P1/3Q1R2 b - - 0 30,60,butFmuc3,d7e7,437,38,d7c7,0.3345,0.3178,0.2848,0.2546,d7e7,d7e7,d4c3,d4c3,70.0,0.3345,-0.0799,False
3r1r2/1pq2pk1/2pp2p1/pP1PpB2/P1Pb2QR/2n3P1/1K4P1/5R2 b - - 1 32,64,butFmuc3,c3e4,542,44,c6d5,0.0432,0.0476,0.044,0.045,c3a4,c3a4,c3a4,c3a4,134.0,0.0476,0.0018,True
3r1r2/1p3pk1/3p2p1/pP1pp3/P1qb2QR/2nB2P1/2K3P1/5R2 b - - 1 34,68,butFmuc3,c4a2,1998,1180,c4a2,0.3681,0.3793,0.3967,0.4167,c4a4,c4a4,c4a4,c4a4,981.0,0.4167,0.0486,False
rn1q1rk1/pp3ppp/2pb1n2/3ppb2/4P3/3P2P1/PPPN1PBP/RNBQR1K1 b - - 0 8,16,siGMA2A5,f5e6,49,6,d5e4,0.0615,0.0651,0.0816,0.1914,d5e4,d5e4,d5e4,d5e4,22.0,0.1914,0.1299,False
rn1q1rk1/pp3ppp/2pb1nb1/4p3/2N1P3/6P1/PPP2PBP/RNBQR1K1 b - - 2 10,20,siGMA2A5,d6c7,-16,45,d6c5,0.2202,0.4225,0.6212,0.7801,d6c5,d6c7,d6c7,d6c7,0.0,0.7801,0.5599,False
rn1r2k1/pp3ppp/2p2nb1/2b1N3/4P3/6P1/PPP2PBP/RNB1R1K1 b - - 0 12,24,siGMA2A5,b8a6,-149,5,d8e8,0.0444,0.0357,0.0282,0.0295,d8e8,d8e8,d8e8,d8e8,16.0,0.0444,-0.0149,False
rn2r1k1/pp3pp1/2p2np1/2b5/4P3/2N3P1/PPP2PBP/R1B1R1K1 b - - 1 14,28,siGMA2A5,b8a6,-156,0,f6g4,0.0773,0.0712,0.0641,0.0608,f6g4,f6g4,f6g4,b8d7,4.0,0.0773,-0.0165,False
r3r1k1/pp1n1pp1/2p3p1/2b5/4P1n1/2N3PP/PPP2PB1/R1B2RK1 b - - 0 16,32,siGMA2A5,g4e5,-150,11,g4f6,0.4561,0.5002,0.551,0.5891,g4e5,g4e5,g4e5,g4e5,0.0,0.5891,0.133,False
r3r1k1/pp3pp1/2p2np1/2b1n3/5B2/2N3PP/PPP2PB1/R4RK1 b - - 1 18,36,siGMA2A5,e5c4,-20,13,e5d7,0.4086,0.4964,0.6095,0.7058,e5c4,e5c4,e5c4,e5c4,0.0,0.7058,0.2972,False
r3R1k1/pp1n1pp1/2p3p1/2b4n/5B2/2N3PP/PPP2PB1/5RK1 b - - 0 20,40,siGMA2A5,a8e8,28,763,a8e8,0.9997,0.9999,1.0,1.0,a8e8,a8e8,a8e8,a8e8,0.0,1.0,0.0003,False
4r1k1/pp1n1pp1/2p3p1/2b5/N4P2/7P/PPP2PB1/5RK1 b - - 0 22,44,siGMA2A5,c5b4,104,37,c5b6,0.0727,0.0573,0.0413,0.0286,c5d6,c5d6,c5d6,c5d6,45.0,0.0727,-0.0441,False
4r1k1/pp3pp1/1np3p1/8/5P2/1P5P/P1P2PB1/5RK1 b - - 0 24,48,siGMA2A5,e8d8,43,18,e8e2,0.0155,0.0162,0.0192,0.0193,b6d5,e8e2,e8e2,e8e2,26.0,0.0193,0.0038,False
6k1/pp3pp1/2p3p1/3n4/5P2/1P5P/P1P1rPB1/2R2K2 b - - 4 26,52,siGMA2A5,d5f4,276,151,d5f4,0.4232,0.4107,0.3837,0.3583,d5f4,d5f4,d5f4,d5f4,0.0,0.4232,-0.0649,False
6k1/pp3pp1/2p3p1/8/1PP2n2/7P/r4PB1/2R2K2 b - - 0 28,56,siGMA2A5,f4g2,484,22,f4g2,0.1912,0.1564,0.1266,0.109,f4d3,f4d3,f4d3,f4d3,129.0,0.1912,-0.0822,False
6k1/pp3pp1/2p3p1/1P6/2P5/7P/1r3PK1/2R5 b - - 0 30,60,siGMA2A5,c6b5,527,215,c6b5,0.8391,0.8273,0.8138,0.7795,c6b5,c6b5,c6b5,c6b5,0.0,0.8391,-0.0596,False
6k1/pp3pp1/6p1/1pP5/1r6/5K1P/5P2/2R5 b - - 2 32,64,siGMA2A5,a7a5,541,24,b4c4,0.1788,0.1466,0.1055,0.0794,b4c4,b4c4,b4c4,b4c4,-3.0,0.1788,-0.0994,False
6k1/pp3pp1/6p1/2P5/2p5/4K2P/5P2/8 b - - 1 34,68,siGMA2A5,g6g5,561,23,g8f8,0.0128,0.0068,0.0063,0.0078,g8f8,g8f8,g8f8,g8f8,14.0,0.0128,-0.005,False
r3kbnr/pp1b1ppp/1qn1p3/3pP3/P2P4/5NP1/1P3P1P/RNBQKB1R b KQkq - 0 8,16,NkOA3BIj,g8e7,74,27,g8e7,0.1223,0.1937,0.2077,0.1824,f8b4,f8b4,f8b4,f8b4,47.0,0.2077,0.0601,False
r3kb1r/pp1bnppp/1q2p3/n2pP3/P2P4/R4NPB/1P3P1P/1NBQK2R b Kkq - 4 10,20,NkOA3BIj,e7c6,134,24,e7c6,0.1575,0.1949,0.2313,0.3215,a5c4,a5c4,a5c4,a5c4,64.0,0.3215,0.164,False
r3k2r/pp1b1ppp/1qn1p3/n2pP3/Pb1P4/2N1RNPB/1P3P1P/2BQK2R b Kkq - 8 12,24,NkOA3BIj,a5c4,91,12,a5c4,0.6097,0.7715,0.8293,0.7987,a5c4,a5c4,a5c4,a5c4,0.0,0.8293,0.189,False
r4rk1/pp1b1ppp/1qn1p3/3pP3/PbnP4/2N2NPB/1P2RP1P/2BQ1RK1 b - - 12 14,28,NkOA3BIj,f8d8,6,3,f7f5,0.0019,0.0016,0.0015,0.0023,b4c3,c6a5,b4e7,a8c8,149.0,0.0023,0.0004,True
r4rk1/pp1b2pp/1qn1p3/3pPp2/P1nP4/2P2NP1/4RPBP/2BQ1RK1 b - - 0 16,32,NkOA3BIj,c6a5,81,18,d7e8,0.2624,0.3322,0.4157,0.5447,c6a5,c6a5,c6a5,c6a5,0.0,0.5447,0.2823,False
r4rk1/pp4pp/1qn1p3/3pPp1b/P1nP1B2/2P2NP1/2Q1RPBP/5RK1 b - - 4 18,36,NkOA3BIj,a8c8,55,3,a8e8,0.0571,0.0997,0.1768,0.2641,c4a3,c4a3,a8c8,a8c8,0.0,0.2641,0.207,False
4rrk1/pp4pp/1qn1p1b1/3pPp2/P1nP1B2/2P2NP1/2Q2PBP/2R1R1K1 b - - 8 20,40,NkOA3BIj,h7h6,33,6,b6b2,0.0376,0.0401,0.0375,0.0379,c4a3,c6a5,c6a5,c6a5,18.0,0.0401,0.0003,False
4rrk1/pp4pp/2n1p1b1/3pPp2/P1nP1B2/1qPQ1NP1/5PBP/1R2R1K1 b - - 12 22,44,NkOA3BIj,b3a3,-54,21,b3a4,0.0502,0.045,0.0407,0.0293,b3a4,b3a4,b3a4,b3a4,11.0,0.0502,-0.0209,False
4rrk1/p5pp/q1n1p1b1/3pPp2/2nP1B2/2PQ1NP1/5PBP/1R2R1K1 b - - 2 24,48,NkOA3BIj,c6a5,-33,2,e8d8,0.018,0.023,0.0241,0.018,e8b8,e8b8,e8b8,e8b8,11.0,0.0241,0.0,False
2qr1rk1/p5pp/2n1p1b1/3pPpB1/2nP4/2PQ1NP1/5PBP/R3R1K1 b - - 6 26,52,NkOA3BIj,d8d7,-8,42,d8e8,0.6417,0.7094,0.7451,0.7356,d8d7,d8d7,d8d7,d8d7,0.0,0.7451,0.0939,False
2q1rrk1/p5p1/2n1p1bp/3pPp2/2nP1B2/2PQ2P1/3N1PBP/R3R1K1 b - - 1 28,56,NkOA3BIj,c6a5,-63,16,c4d2,0.074,0.1187,0.2115,0.3583,c4b2,c4d2,c4d2,c6a5,0.0,0.3583,0.2843,False
2q2rk1/p3r1p1/2n1p1bp/3pPp2/2PP4/3Q2P1/3B1PBP/R3R1K1 b - - 0 30,60,NkOA3BIj,g6f7,-201,37,f8d8,0.0069,0.0082,0.0075,0.0057,d5c4,d5c4,d5c4,d5c4,83.0,0.0082,-0.0012,False
r1bqk2r/1p1nbppp/p1p1pn2/2Pp4/3P4/P1N1PN2/1P1B1PPP/R2QKB1R b KQkq - 0 8,16,dibiqwTa,d8c7,10,5,e8g8,0.0394,0.0507,0.0763,0.11,e8g8,e8g8,e8g8,e8g8,4.0,0.11,0.0706,False
r1bqr1k1/1p1nbppp/p1p1pn2/2Pp4/3P4/P1NBPN2/1P1B1PPP/R2Q1RK1 b - - 4 10,20,dibiqwTa,e7f8,-35,10,e7f8,0.2496,0.2994,0.3484,0.4061,e7f8,e7f8,e7f8,e7f8,0.0,0.4061,0.1565,False
r1bqrbk1/1p1n1p1p/p1p1pnp1/2Pp4/3P3P/P1NBPN2/1PQB1PP1/R4RK1 b - - 0 12,24,dibiqwTa,e6e5,123,92,f8g7,0.255,0.301,0.2908,0.25,f8g7,f8g7,f8g7,f8g7,89.0,0.301,-0.005,False
