fen,ply,game_id,engine_best,best_cp,engine_margin,played_move,p_engine_move_1100,p_engine_move_1400,p_engine_move_1700,p_engine_move_2000,human_top_1100,human_top_1400,human_top_1700,human_top_2000,human_cost_cp,p_max,p_slope,machine_unique
r4rk1/p3pp1p/1qb3p1/3pP3/8/2P4P/P4PP1/R1BQ1RK1 b - - 0 16,32,?,c6d7,-56,17,c6b5,0.0048,0.0044,0.003,0.0015,e7e6,e7e6,e7e6,f8d8,25.0,0.0048,-0.0033,False
r4rk1/p3pp1p/2q3pB/1b1pP3/8/2P4P/P4PP1/R2QR1K1 b - - 4 18,36,?,f8c8,-83,8,f8d8,0.1666,0.1958,0.2674,0.3923,f8d8,f8d8,f8d8,f8c8,0.0,0.3923,0.2257,False
r2r2k1/p3p2p/2q1PppB/1b1p4/8/2P4P/P4PP1/2RQR1K1 b - - 1 20,40,?,a7a6,9,4,d8d6,0.0019,0.0024,0.0025,0.0017,d8d6,d8d6,d8d6,b5c4,9.0,0.0025,-0.0002,False
r5k1/p3p2p/2qrPppB/3p4/6QP/2Pb4/P4PP1/2R1R1K1 b - - 0 22,44,?,d3f5,68,23,d3f5,0.6217,0.8103,0.875,0.8937,d3f5,d3f5,d3f5,d3f5,0.0,0.8937,0.272,False
r5k1/p3p2p/2q1RppB/3p1b2/7P/2P3Q1/P4PP1/2R3K1 b - - 0 24,48,?,c6e6,96,43,c6e6,0.8199,0.8835,0.9087,0.9013,c6e6,c6e6,c6e6,c6e6,0.0,0.9087,0.0814,False
2r3k1/p3p2p/4qpPB/3p1b2/8/2P3Q1/P4PP1/2R3K1 b - - 0 26,52,?,h7g6,222,121,h7g6,0.2181,0.1706,0.1647,0.2726,f5g6,f5g6,f5g6,f5g6,133.0,0.2726,0.0545,False
2r3k1/4p3/p3qpp1/3p1b2/3B4/2P3Q1/P4PP1/2R3K1 b - - 1 28,56,?,g8f7,242,2,c8c4,0.2173,0.3245,0.3728,0.3649,g8f7,g8f7,g8f7,g8f7,0.0,0.3728,0.1476,False
6k1/4p3/p3qpp1/3p1b2/r2B4/2P2PQ1/P5P1/4R1K1 b - - 2 30,60,?,e6d6,-2,27,e6d7,0.2316,0.2099,0.1868,0.1809,e6f7,e6f7,e6f7,e6f7,44.0,0.2316,-0.0507,False
6k1/3q4/p4pp1/3ppb2/r7/2P2PQ1/P3RBP1/6K1 b - - 1 32,64,?,d7b5,250,70,d7b5,0.1543,0.1689,0.1701,0.1612,d7b5,a4c4,a4c4,a4c4,71.0,0.1701,0.0069,False
8/6k1/p4pp1/1q1ppb2/r7/2P1BPQ1/P2R2P1/6K1 b - - 5 34,68,?,b5b1,205,4,a4c4,0.5995,0.4993,0.3859,0.3018,b5b1,b5b1,b5b1,b5b1,0.0,0.5995,-0.2977,False
rnbqk2r/ppp2pbp/4p1p1/3P2N1/3P4/2N5/PP1QPPPP/R3KB1R b KQkq - 1 8,16,?,h7h6,7,10,e6d5,0.0198,0.0159,0.0125,0.011,e6d5,e6d5,e6d5,e6d5,23.0,0.0198,-0.0088,False
rnbq1k1r/ppp2pbp/6p1/3p2N1/3P3P/2N1Q3/PP2PPP1/R3KB1R b KQ - 0 10,20,?,h7h6,37,38,h7h6,0.1186,0.122,0.1812,0.3467,b8c6,b8c6,b8c6,h7h6,0.0,0.3467,0.2281,False
rnbq1k1r/ppp2p2/5bpp/3p4/3P3P/2N1QNP1/PP2PP2/R3KB1R b KQ - 0 12,24,?,f8g7,29,19,f8g7,0.5789,0.7477,0.8101,0.8622,f8g7,f8g7,f8g7,f8g7,0.0,0.8622,0.2833,False
rnbqr3/ppp2pk1/5bpp/3p4/3P3P/2N2NP1/PP1QPPB1/R3K2R b KQ - 4 14,28,?,c7c6,32,15,b8c6,0.1579,0.1982,0.287,0.3915,b8c6,c8g4,c8g4,c7c6,0.0,0.3915,0.2336,False
r2qr3/ppp2pk1/2n2bpp/3p4/3P3P/2N2NPR/PP1QPP2/R3K3 b Q - 0 16,32,?,d8d7,55,8,d8d7,0.4843,0.6222,0.6996,0.7376,d8d7,d8d7,d8d7,d8d7,0.0,0.7376,0.2533,False
3rr3/pppq1pk1/2n2bpp/3p4/3P3P/2N2NP1/PP1QPP2/R4K1R b - - 4 18,36,?,c6a5,48,10,d7g4,0.0213,0.0292,0.0353,0.0392,d7g4,d7g4,d7g4,d7g4,27.0,0.0392,0.0179,False
3rr3/ppp2pk1/2n2bp1/3p3p/3P2qP/2N2NP1/PP1QPPK1/3R3R b - - 1 20,40,?,c6e7,32,16,c6e7,0.1089,0.1679,0.1895,0.1771,a7a6,c6e7,e8e7,e8e7,28.0,0.1895,0.0682,False
3rr3/ppp1npk1/5bp1/3p3p/3P1P1P/2N2N2/PP2PPK1/3R3R b - - 0 22,44,?,e7f5,33,10,c7c6,0.7192,0.7271,0.7557,0.7868,e7f5,e7f5,e7f5,e7f5,0.0,0.7868,0.0676,False
3rr3/pp3pk1/2p2bp1/3p1n1p/3P1P1P/2N1PN2/PP3PK1/4R2R b - - 2 24,48,?,d8a8,21,5,e8e7,0.0011,0.001,0.0006,0.0005,f5d6,f5d6,f5d6,f5d6,11.0,0.0011,-0.0006,False
4r3/pp2rpk1/2p2bp1/3p1n1p/3P1P1P/2N1PN1K/PP3P2/3R3R b - - 6 26,52,?,a7a5,12,1,g7h6,0.0219,0.0197,0.0176,0.0184,f5d6,f5d6,f5d6,f5d6,2.0,0.0219,-0.0035,False
4r3/pp2rpk1/2p2bp1/3p1n1p/3P1P1P/2NRPN1K/PP3P2/2R5 b - - 10 28,56,?,a7a5,7,1,f5h6,0.0139,0.0114,0.009,0.0082,f5d6,f5d6,f5d6,f5d6,1.0,0.0139,-0.0057,False
4r3/pp2rpk1/2p3pn/3pP2p/3P3P/2NRP2K/PP3P2/2R5 b - - 0 30,60,?,h6g4,-35,4,f7f6,0.4688,0.5229,0.5628,0.5215,h6g4,h6g4,h6g4,h6g4,0.0,0.5628,0.0527,False
4r3/pp2r3/2p2kpn/3p3p/3P3P/3RP2K/PP2NP2/2R5 b - - 1 32,64,?,h6f5,1,11,h6g4,0.1134,0.1228,0.1298,0.1245,h6g4,h6g4,h6g4,h6g4,13.0,0.1298,0.0111,False
4r3/pp2r3/2p2k2/3p2pp/3P2nP/3RP1N1/PP3PK1/2R5 b - - 1 34,68,?,e7f7,81,65,g5h4,0.0083,0.006,0.0046,0.0044,g5h4,g5h4,g5h4,g5h4,84.0,0.0083,-0.0039,False
r2qkb1r/pp2pppp/1nnP4/2p2b2/3P4/1BP2N2/PP3PPP/RNBQK2R b KQkq - 0 8,16,?,e7d6,-35,10,c5c4,0.4311,0.4239,0.4677,0.5606,d8d6,d8d6,e7d6,e7d6,0.0,0.5606,0.1295,False
r2qkb1r/pp2pppp/1nnP4/8/2pP4/2P2N2/PPQ2PPP/RNB1K2R b KQkq - 0 10,20,?,e7d6,-53,5,e7d6,0.2829,0.23,0.2263,0.2239,d8d6,d8d6,d8d6,d8d6,-2.0,0.2829,-0.059,False
r2qk2r/pp2bppp/1nnp4/8/2pP4/2P2N2/PPQ2PPP/RNB1R1K1 b kq - 3 12,24,?,e8g8,-37,2,e8g8,0.5712,0.6419,0.6803,0.6736,e8g8,e8g8,e8g8,e8g8,0.0,0.6803,0.1024,False
r4rk1/pp1qbppp/1nnp4/8/2pP1B2/2P2N2/PPQN1PPP/R3R1K1 b - - 7 14,28,?,f8e8,-34,5,d7g4,0.1924,0.2088,0.2028,0.1992,d6d5,d6d5,d6d5,d6d5,29.0,0.2088,0.0068,False
r4rk1/pp2bppp/1nnp4/7q/2pP4/2P2NBP/PPQN1PP1/R3R1K1 b - - 0 16,32,?,f8e8,-85,8,a8e8,0.1335,0.1601,0.1928,0.256,d6d5,d6d5,d6d5,d6d5,29.0,0.256,0.1225,False
4rrk1/pp2bppp/1nnp4/7q/3P4/1QP2NBP/P2N1PP1/R3R1K1 b - - 0 18,36,?,h5a5,-90,13,h5f5,0.0147,0.0166,0.0223,0.0328,c6a5,c6a5,c6a5,c6a5,8.0,0.0328,0.0181,False
2r2rk1/pp2bppp/1nnp4/5q2/2PP4/1Q3NBP/P2N1PP1/1R2R1K1 b - - 0 20,40,?,f5a5,-153,14,f8e8,0.0061,0.0049,0.0045,0.0046,c6a5,c6a5,e7f6,e7f6,121.0,0.0061,-0.0015,True
2r1r1k1/pp2bppp/1n1p4/nQ1P1q2/2P5/5NBP/P2N1PP1/1R2R1K1 b - - 2 22,44,?,a5c4,-157,1,a5c4,0.5655,0.6783,0.7475,0.7602,a5c4,a5c4,a5c4,a5c4,0.0,0.7602,0.1947,False
2r1r1k1/pp2bppp/3p4/1Q1P1q2/2n5/5NBP/P4PP1/2R1R1K1 b - - 1 24,48,?,a7a6,-155,94,c4e5,0.0666,0.0475,0.0274,0.017,c4b6,c4b6,c4b6,c4b6,198.0,0.0666,-0.0496,False
2R1r1k1/pp2bppp/8/1Q1Ppq2/8/6BP/P4PP1/4R1K1 b - - 0 26,52,?,f5c8,-286,305,f5c8,0.0884,0.0781,0.0899,0.0979,e8c8,e8c8,e8c8,e8c8,284.0,0.0979,0.0095,False
2q1r1k1/1p2bppp/p7/3PR3/Q7/6BP/P4PP1/6K1 b - - 1 28,56,?,b7b5,-101,58,b7b5,0.2242,0.2911,0.3369,0.2996,c8c1,b7b5,b7b5,b7b5,0.0,0.3369,0.0754,False
2q1R1k1/5ppp/p4b2/1p1P4/8/6BP/P4PP1/3Q2K1 b - - 0 30,60,?,c8e8,-84,0,c8e8,1.0,1.0,1.0,1.0,c8e8,c8e8,c8e8,c8e8,0.0,1.0,0.0,False
6k1/2Bq1ppp/p2P1b2/1p6/8/7P/P4PP1/3Q2K1 b - - 0 32,64,?,g7g6,-91,2,g8f8,0.0701,0.0801,0.1033,0.1592,f6e5,f6e5,f6e5,f6e5,396.0,0.1592,0.0891,False
5k2/3q1p1p/pB1P1bp1/1p1Q4/8/7P/P4PP1/6K1 b - - 1 34,68,?,h7h5,-87,6,f8g7,0.047,0.0365,0.034,0.0421,f8g7,f8g7,f8g7,f8e8,272.0,0.047,-0.0049,True
r1b1kb1r/1p1npppp/p2p1n2/q5B1/3NPP2/2N5/PPPQ2PP/R3KB1R b KQkq - 2 8,16,?,e7e6,-38,26,h7h6,0.1448,0.2317,0.3137,0.3441,e7e5,e7e5,e7e6,e7e6,0.0,0.3441,0.1993,False
r1b1kb1r/1p2ppp1/p2p1n1p/q7/2BNPP2/2N5/PPPQ2PP/R3K2R b KQkq - 1 10,20,?,g7g5,-50,2,e7e6,0.0125,0.0057,0.0044,0.005,e7e5,e7e5,e7e5,e7e6,16.0,0.0125,-0.0075,False
r1b1k2r/1p2bpp1/p2ppn1p/q7/3NPP2/1BN5/PPPQ2PP/2KR3R b kq - 3 12,24,?,c8d7,-108,11,e8g8,0.0851,0.1085,0.1718,0.2779,e8g8,e8g8,e8g8,e8g8,29.0,0.2779,0.1928,False
r1b2rk1/1p2bpp1/p2pp2p/q7/3NPPn1/1BN5/PPPQ3P/2KR2R1 b - - 1 14,28,?,g4f6,-136,99,e6e5,0.4701,0.4846,0.485,0.4217,g4f6,g4f6,g4f6,g4f6,0.0,0.485,-0.0484,False
r4rk1/1p2bpp1/p2p3p/q2Npb2/4PPn1/1B6/PPPQ3P/2KR2R1 b - - 1 16,32,?,a5d2,-53,148,a5d2,0.7087,0.8277,0.8682,0.8631,a5d2,a5d2,a5d2,a5d2,0.0,0.8682,0.1544,False
r2b1rk1/1p3pp1/p2p3p/3NpP2/5Pn1/1B6/PPPR3P/2K3R1 b - - 0 18,36,?,g4f6,-46,4,g4f6,0.5685,0.6216,0.5941,0.5421,g4f6,g4f6,g4f6,g4f6,0.0,0.6216,-0.0264,False
r2b1rk1/1p3pp1/p2p1P1p/3Np2n/5P2/1B6/PPP3RP/2K3R1 b - - 0 20,40,?,h5f6,-8,31,e5f4,0.0551,0.0325,0.0185,0.0124,d8f6,g7g6,g7g6,g7g6,75.0,0.0551,-0.0427,False
r2br1k1/1p3pP1/p2p3p/3N3n/5p2/1BP5/PP4RP/2K3R1 b - - 0 22,44,?,a6a5,-35,7,d8g5,0.0066,0.0056,0.0046,0.0035,d8g5,d8g5,d8g5,d8g5,-16.0,0.0066,-0.0031,False
r5k1/1p3pP1/p2p3p/3Nr1bn/5pR1/1BP5/PP5P/1K4R1 b - - 4 24,48,?,a8e8,289,122,f4f3,0.1931,0.2041,0.2221,0.252,h5g7,h5g7,h5g7,h5g7,601.0,0.252,0.0589,False
r5k1/1p3pP1/3p3p/p2Nr1bn/P5R1/1BP2p2/1P5P/1K3R2 b - - 0 26,52,?,a8e8,-131,8,a8e8,0.2849,0.2941,0.3076,0.3389,a8e8,a8e8,h5g7,a8e8,0.0,0.3389,0.054,False
4r1k1/1p3pP1/3p3p/p2N2bn/P5R1/1BP2R2/KP5P/4r3 b - - 2 28,56,?,e8e4,-147,20,e8e6,0.046,0.0348,0.0267,0.0259,h5g7,h5g7,h5g7,h5g7,310.0,0.046,-0.0201,True
3b2k1/1p3pP1/3pr2p/p2N1R1n/P5RP/1BP5/KP6/4r3 b - - 2 30,60,?,h5g7,-149,321,h5g7,0.7666,0.7956,0.8105,0.8167,h5g7,h5g7,h5g7,h5g7,0.0,0.8167,0.0501,False
3b2k1/1p3pn1/3p1R1p/p7/P4NRP/1BP5/KP6/4r3 b - - 0 32,64,?,d8f6,-86,571,d8f6,0.8055,0.8515,0.871,0.8759,d8f6,d8f6,d8f6,d8f6,0.0,0.8759,0.0704,False
6k1/1p3pN1/3p3p/p3b3/P5RP/1BP5/KP6/4r3 b - - 0 34,68,?,e5g7,-23,451,e5g7,0.9412,0.9632,0.9712,0.9693,e5g7,e5g7,e5g7,e5g7,0.0,0.9712,0.0281,False
r1b1k2r/pp3ppp/1qnbpn2/2pp2B1/3P4/2PBPN2/PP1N1PPP/1R1QK2R b Kkq - 4 8,16,?,f6d7,-55,3,h7h6,0.0547,0.0938,0.1388,0.208,c8d7,c8d7,c5d4,c8d7,4.0,0.208,0.1533,False
r1b1k2r/pp3p2/1qnbpn1p/2pp2p1/3P4/2PBPNB1/PP1N1PPP/1R1QK2R b Kkq - 1 10,20,?,d6g3,-55,66,d6g3,0.6319,0.6694,0.6532,0.6535,d6g3,d6g3,d6g3,d6g3,0.0,0.6694,0.0216,False
r1b1k2r/pp3p2/1qn1pn1p/3p2p1/2pP4/2P1PNP1/PPBN1PP1/1R1QK2R b Kkq - 1 12,24,?,g5g4,-125,55,g5g4,0.1728,0.1172,0.0863,0.0627,c8d7,c8d7,c8d7,c8d7,120.0,0.1728,-0.1101,False
r3k2r/pp1b1p2/1qn1pn1p/3p4/2pPP1pN/2P3P1/PPBN1PP1/1R1QK2R b Kkq - 0 14,28,?,d5e4,-158,17,d5e4,0.2078,0.2349,0.2696,0.2513,e8c8,e8c8,e8c8,e8c8,78.0,0.2696,0.0435,False
r3k2r/pp1b1p2/1qn1p2p/8/2pPB1pN/2P3P1/PP3PP1/1R1QK2R b Kkq - 0 16,32,?,e8c8,-95,5,e8c8,0.4853,0.477,0.3874,0.3218,e8c8,e8c8,f7f5,f7f5,28.0,0.4853,-0.1635,False
2kr3r/pp1b4/1qB1p2p/5p2/2pP2pN/2P3P1/PP3PP1/1R1Q1RK1 b - - 0 18,36,?,d7c6,-84,61,d7c6,0.8339,0.8305,0.8405,0.8668,d7c6,d7c6,d7c6,d7c6,0.0,0.8668,0.0329,False
2kr4/pp5r/1qb1p1Np/5p2/2pP2p1/2P3P1/PP3PP1/1R1QR1K1 b - - 3 20,40,?,c6e4,-67,44,c6e4,0.2426,0.3013,0.379,0.4496,c6e4,c6e4,c6e4,c6e4,0.0,0.4496,0.207,False
2kr4/pp5r/2q1p2p/5p2/2pPbNp1/2P3P1/PP3PP1/2RQR1K1 b - - 7 22,44,?,h6h5,102,60,e6e5,0.4745,0.5375,0.5443,0.469,h6h5,h6h5,h6h5,h6h5,0.0,0.5443,-0.0055,False
2kr4/pp5r/4N2p/4pp2/2pPq1p1/2P3P1/PP3PP1/2RQ2K1 b - - 1 24,48,?,d8h8,240,36,d8d6,0.0187,0.02,0.0205,0.0223,d8d6,d8d6,d8d6,d8d6,13.0,0.0223,0.0036,False
2k5/pp5r/2qr3p/2N1pp2/1PpP2p1/2P3P1/P4PP1/2RQ2K1 b - b3 0 26,52,?,b7b6,303,4,b7b6,0.2348,0.2399,0.2344,0.2686,e5d4,e5d4,e5d4,e5d4,13.0,0.2686,0.0338,False
8/pk5r/Npqr3p/1P2pp2/2pP2p1/2P3P1/P4PP1/2RQ2K1 b - - 0 28,56,?,c6b5,386,92,c6b5,0.8422,0.8478,0.8518,0.8173,c6b5,c6b5,c6b5,c6b5,0.0,0.8518,-0.0249,False
8/pk5r/1p1r3p/1q3p2/PNpp2p1/2P3P1/5PP1/2RQ2K1 b - - 0 30,60,?,b5e5,477,6,b5c5,0.2713,0.2801,0.2988,0.3133,b5c5,b5c5,b5c5,b5e5,0.0,0.3133,0.042,False
8/pk5r/1p1r3p/2q2p2/PNp3p1/2Q3P1/5PP1/2R3K1 b - - 0 32,64,?,a7a5,540,36,h7d7,0.0774,0.0572,0.042,0.0286,h7c7,h7c7,h7c7,h7d7,27.0,0.0774,-0.0488,False
8/1k1r4/1p1r3p/p1q2p2/P1p3p1/2Q3P1/2N2PPK/2R5 b - - 1 34,68,?,f5f4,602,28,d6d2,0.032,0.0214,0.0163,0.015,d6d3,d6d3,d6d3,d6d3,10.0,0.032,-0.017,False
rn1qkb1r/ppp2ppp/8/4pb2/2P5/1Q2P3/PP1N1PPP/R1B1KB1R b KQkq - 1 8,16,?,b7b6,43,5,d8c8,0.3439,0.6033,0.6619,0.4739,b7b6,b7b6,b7b6,b7b6,0.0,0.6619,0.13,False
rnq1kb1r/ppp2ppp/8/4p3/2P5/3QP3/PP1N1PPP/R1B1K2R b KQkq - 0 10,20,?,f8e7,30,5,f8e7,0.049,0.0656,0.0752,0.1006,f8b4,b8c6,b8c6,b8c6,10.0,0.1006,0.0516,False
rnq2rk1/ppp1bppp/8/4p3/2P5/1P1QP3/P2N1PPP/R1B2RK1 b - - 0 12,24,?,f8d8,29,9,b8d7,0.2843,0.2144,0.2246,0.4452,f8d8,b8c6,b8c6,f8d8,0.0,0.4452,0.1609,False
r1q2rk1/ppp1bppp/8/2n1p3/2P5/1P2P3/PBQN1PPP/R4RK1 b - - 4 14,28,?,c8e6,-12,10,c8e6,0.1396,0.1103,0.0724,0.0741,e7f6,e7f6,f7f6,f7f6,7.0,0.1396,-0.0655,False
3r1rk1/ppp1bppp/4q3/2n1p3/2P5/1P2P2P/PBQN1PP1/3R1RK1 b - - 0 16,32,?,e5e4,49,24,c5d3,0.1138,0.0797,0.0528,0.0283,c5d3,c5d3,c5d3,c5d3,34.0,0.1138,-0.0855,False
3r1rk1/ppp1bppp/4q3/8/2PBp3/1P1nP2P/P1QN1PP1/3R1RK1 b - - 1 18,36,?,c7c5,195,87,c7c5,0.2959,0.4097,0.5336,0.609,c7c5,c7c5,c7c5,c7c5,0.0,0.609,0.3131,False
5rk1/pp1rbppp/4q3/2p5/2P1p3/1PBnP2P/P1Q2PP1/1N1R1RK1 b - - 3 20,40,?,f7f5,168,45,f8d8,0.015,0.0197,0.0255,0.0356,f8d8,f8d8,f8d8,f8d8,106.0,0.0356,0.0206,True
3r2k1/pp1r1ppp/3bq3/2p5/2P1pP2/1PBnP2P/P1QR2P1/1N3RK1 b - f3 0 22,44,?,a7a6,124,4,e4f3,0.0342,0.0224,0.0144,0.0099,e4f3,e4f3,e4f3,f7f5,9.0,0.0342,-0.0243,False
3r2k1/pp1r1ppp/4q3/2p5/2P5/1PBRPp1P/P1Q3PK/1N3R2 b - - 0 24,48,?,d7d3,-7,484,d7d3,0.8639,0.9068,0.9218,0.9291,d7d3,d7d3,d7d3,d7d3,0.0,0.9291,0.0652,False
3r2k1/pp3ppp/4q3/2p5/2P5/1PB1R2P/P1Q3PK/1N6 b - - 0 26,52,?,e6e3,0,595,e6e3,0.9867,0.9931,0.996,0.9975,e6e3,e6e3,e6e3,e6e3,0.0,0.9975,0.0108,False
3r2k1/pp3pp1/7p/2p1Q3/2P5/1PB1q2P/P5PK/1N6 b - - 1 28,56,?,e3e5,13,13,e3e5,0.7344,0.7684,0.7608,0.7796,e3e5,e3e5,e3e5,e3e5,0.0,0.7796,0.0452,False
3r2k1/ppB3p1/5p1p/2p5/2P5/1P5P/P5PK/1N6 b - - 1 30,60,?,d8d7,0,3,d8d3,0.1219,0.1366,0.1375,0.0975,d8d1,d8d1,d8d1,d8d1,-1.0,0.1375,-0.0244,False
r1bqk2r/ppp2pp1/2n2B1p/3p4/Qb1P4/2N2N2/PP2PPPP/R3KB1R b KQkq - 0 8,16,?,d8f6,-11,24,d8f6,0.8973,0.9194,0.9157,0.9214,d8f6,d8f6,d8f6,d8f6,0.0,0.9214,0.0241,False
r1b2rk1/ppp2pp1/2n2q1p/3p4/Qb1P4/2N1PN2/PP2BPPP/R3K2R b KQ - 2 10,20,?,c8e6,-15,1,b4c3,0.0138,0.0154,0.0248,0.0408,c8d7,c8d7,c8d7,c8d7,25.0,0.0408,0.027,False
r1b2rk1/ppp1npp1/5q1p/3p4/Q1PP4/4PN2/P3BPPP/R3K2R b KQ - 0 12,24,?,c7c5,-26,0,c7c6,0.0238,0.0285,0.0454,0.1477,c7c6,c7c6,c7c6,c7c6,-1.0,0.1477,0.1239,False
r4rk1/pp2npp1/2p2q1p/3p4/Q1PP2b1/4PN1P/P3BPP1/R4RK1 b - - 0 14,28,?,g4f5,-51,2,g4h5,0.0429,0.0367,0.0365,0.0442,g4f3,g4h5,g4h5,g4h5,15.0,0.0442,0.0013,False
rr4k1/pp2npp1/2p2q1p/3p3b/Q1PP4/4PN1P/P3BPP1/1RR3K1 b - - 4 16,32,?,d5c4,-68,24,f6d6,0.199,0.2372,0.3214,0.3691,d5c4,d5c4,d5c4,d5c4,0.0,0.3691,0.1701,False
rr4k1/pp2npp1/2pq3p/7b/2QP4/4PN1P/PR2BPP1/2R3K1 b - - 0 18,36,?,e7d5,-107,28,e7d5,0.1339,0.2019,0.2976,0.3879,b7b5,b7b5,e7d5,e7d5,0.0,0.3879,0.254,False
rr4k1/pp3pp1/2p4p/2Rn3b/3P4/4PN1P/PR2BPP1/6K1 b - - 0 20,40,?,f7f6,-78,84,g8f8,0.0517,0.086,0.1262,0.1428,a7a5,a7a5,a7a5,a7a5,196.0,0.1428,0.0911,False
rr3k2/pp3pp1/2p3bp/2RnN3/3P2P1/4P2P/PR2BP2/6K1 b - - 2 22,44,?,f8e8,-174,4,f8e7,0.0209,0.022,0.0331,0.0544,g6e4,g6e4,g6e4,f8e7,184.0,0.0544,0.0335,False
rr6/pp2k1p1/2p3pp/2Rn4/3P2P1/4PB1P/PR3P2/6K1 b - - 1 24,48,?,d5b6,-157,29,d5b6,0.0538,0.0448,0.0489,0.0631,e7d6,e7d6,e7d6,e7d6,102.0,0.0631,0.0093,False
rr6/pp2k1p1/2p3pp/4R3/2nP2P1/4PB1P/PR3P2/6K1 b - - 5 26,52,?,e7d6,388,81,c4e5,0.0392,0.0201,0.0131,0.0118,c4e5,c4e5,c4e5,c4e5,83.0,0.0392,-0.0274,False
rr6/pp4p1/2p1k1pp/4P3/4B1P1/4P2P/PR3P2/6K1 b - - 2 28,56,?,e6e5,319,89,e6e5,0.6733,0.5416,0.4244,0.3969,e6e5,e6e5,g6g5,g6g5,92.0,0.6733,-0.2764,False
rr6/1p4p1/2p3Bp/p3k3/5PP1/4P2P/PR6/6K1 b - - 0 30,60,?,e5f6,324,38,e5f6,0.8441,0.8795,0.8756,0.8285,e5f6,e5f6,e5f6,e5f6,0.0,0.8795,-0.0156,False
rr6/1p4p1/2p2k1p/5B2/p3PPP1/7P/PR6/6K1 b - - 0 32,64,?,b7b5,357,21,g7g6,0.1067,0.1329,0.1466,0.15,g7g6,g7g6,g7g6,g7g6,119.0,0.15,0.0433,False
rr6/1p3k2/2p3pp/4P3/p4PP1/3B3P/PR6/6K1 b - - 2 34,68,?,a4a3,247,15,a4a3,0.3783,0.3589,0.3072,0.2761,a4a3,a4a3,b7b5,b7b5,10.0,0.3783,-0.1022,False
rnbq1rk1/1pp1bppp/p3pn2/8/P1pP4/5NP1/1PQ1PPBP/RNB2RK1 b - - 0 8,16,?,c8d7,-31,0,c8d7,0.0864,0.1096,0.1181,0.1104,b8c6,b8c6,b8c6,b8d7,29.0,0.1181,0.024,False
rn1q1rk1/1pp1bppp/p1b1pn2/8/P1QP4/2N2NP1/1P2PPBP/R1B2RK1 b - - 2 10,20,?,b7b5,21,56,b8d7,0.1177,0.0485,0.0098,0.0009,b8d7,b8d7,b8d7,b8d7,67.0,0.1177,-0.1168,False
r2q1rk1/1ppnbpp1/p1b1pB1p/8/P1QP4/2N2NP1/1P2PPBP/R4RK1 b - - 0 12,24,?,d7f6,-29,39,d7f6,0.3427,0.4463,0.5279,0.511,e7f6,e7f6,d7f6,d7f6,0.0,0.5279,0.1683,False
r2q1rk1/1pp1bpp1/p3pn1p/8/P2P4/2NQ1BP1/1P2PP1P/R4RK1 b - - 0 14,28,?,c7c6,-23,5,c7c6,0.4787,0.6501,0.757,0.8293,c7c6,c7c6,c7c6,c7c6,0.0,0.8293,0.3506,False
r2q1rk1/1p2bpp1/2p1pn1p/p7/P2P4/2NQPBP1/1P3P1P/R2R2K1 b - - 0 16,32,?,d8c7,-27,4,d8b6,0.0719,0.0896,0.115,0.0811,e7b4,e7b4,e7b4,d8b6,7.0,0.115,0.0092,False
r2r2k1/1p2bpp1/1qp1pn1p/p7/P2P4/2N1PBP1/1PQ2PKP/R2R4 b - - 4 18,36,?,a8c8,-19,1,h6h5,0.0939,0.0963,0.1282,0.1503,e7b4,e7b4,e7b4,e7b4,11.0,0.1503,0.0564,False
r2r2k1/1p2bp2/1qp1pnp1/p6p/P2P4/2NRPBPP/1PQ2PK1/R7 b - - 1 20,40,?,f6d5,-5,1,g8g7,0.1172,0.127,0.1201,0.0821,e7b4,e7b4,g8g7,g8g7,-6.0,0.127,-0.0351,False
r2r4/1p2bpk1/1qp1p1p1/p2n3p/P2P4/1R2PBPP/1PQ1NPK1/R7 b - - 5 22,44,?,b6c7,8,1,d5b4,0.49,0.5253,0.4811,0.3418,b6c7,b6c7,b6c7,d5b4,-2.0,0.5253,-0.1482,False
2rr4/1p2bpk1/1qp1p1p1/p6p/Pn1P1N2/1RQ1PBPP/1P3PK1/R7 b - - 9 24,48,?,h5h4,42,15,g7g8,0.0274,0.0233,0.0219,0.0221,e7f6,e7f6,e7f6,e7f6,36.0,0.0274,-0.0053,False
2rr2k1/1p2bp2/q1p1p1p1/p3N2p/Pn1P4/1RQ1PBPP/1P3PK1/R7 b - - 13 26,52,?,c6c5,123,66,c6c5,0.2118,0.1964,0.193,0.1751,b4d5,b4d5,g8g7,g8g7,107.0,0.2118,-0.0367,False
2rr2k1/1p2bp2/q3p1p1/p1p1N2p/P2P4/1R2PBPP/nPQ2PK1/2R5 b - - 3 28,56,?,a2c1,252,264,a2c1,0.8878,0.9234,0.9452,0.953,a2c1,a2c1,a2c1,a2c1,0.0,0.953,0.0652,False
2rr2k1/1p3p2/q3pb2/p1p4p/P2P1N2/1R2PBPP/1PQ2PK1/2n5 b - - 2 30,60,?,c5d4,494,62,c1b3,0.073,0.0613,0.0578,0.0543,c1b3,c1b3,c1b3,c1b3,70.0,0.073,-0.0187,False
2rr2kb/1p3p2/q3p3/p1p4N/P2P4/1Q2PBPP/1P3PK1/8 b - - 0 32,64,?,c5d4,494,53,c5d4,0.6409,0.6517,0.6891,0.7252,c5d4,c5d4,c5d4,c5d4,0.0,0.7252,0.0843,False
